Source,Target,Type,Weight,Label,relation,field,evidenceCount
"page:flying horse inn","page:bartender (blue moon inn)",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:blurberry",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:bartender (dead man's chest)",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:bartender (dragon inn)",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:bartender (flying horse inn)",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:bartender (forester's arms)",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:bartender (jolly boar inn)",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:bartender (rusty anchor inn)",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:barcrawl card",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:aemad",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:alrena",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:banker",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:captain barnaby",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:councillor halgrive",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:doctor orbon",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:edmond",Directed,1,"wiki_link","wiki_link",,1
"page:flying horse inn","page:ardougne castle",Directed,4,"lead_link","lead_link",,1
"page:flying horse inn","page:east ardougne",Directed,4,"lead_link","lead_link",,1
"page:flying horse inn","page:bartender (flying horse inn)",Directed,4,"lead_link","lead_link",,1
"page:flying horse inn","page:beer",Directed,4,"lead_link","lead_link",,1
"page:flying horse inn","page:coins",Directed,4,"lead_link","lead_link",,1
"page:flying horse inn","page:alfred grimhand's barcrawl",Directed,4,"lead_link","lead_link",,1
"page:flying horse inn","page:east ardougne",Directed,5,"infobox_link:location","infobox_link","location",1
"page:flying horse inn","page:bartender (flying horse inn)",Directed,5,"infobox_link:owner","infobox_link","owner",1
"page:flying horse inn","page:beer",Directed,5,"infobox_link:special","infobox_link","special",1
"page:flying horse inn","category:shops",Directed,0.5,"in_category","in_category",,1
"page:flying horse inn","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:flying horse inn","category:members' shops",Directed,0.5,"in_category","in_category",,1
"page:flying horse inn","category:alfred grimhand's barcrawl",Directed,0.5,"in_category","in_category",,1
"page:flying horse inn","category:east ardougne",Directed,0.5,"in_category","in_category",,1
"page:flying horse inn","category:bars and inns",Directed,0.5,"in_category","in_category",,1
"page:flynn","page:bronze mace",Directed,1,"wiki_link","wiki_link",,1
"page:flynn","page:coins",Directed,1,"wiki_link","wiki_link",,1
"page:flynn","page:adamant mace",Directed,1,"wiki_link","wiki_link",,1
"page:flynn","page:cassie",Directed,1,"wiki_link","wiki_link",,1
"page:flynn","page:falador",Directed,4,"lead_link","lead_link",,1
"page:flynn","page:bronze mace",Directed,4,"lead_link","lead_link",,1
"page:flynn","page:adamant mace",Directed,4,"lead_link","lead_link",,1
"page:flynn","page:falador",Directed,5,"infobox_link:location","infobox_link","location",1
"page:flynn","category:non-player characters",Directed,0.5,"in_category","in_category",,1
"page:flynn","category:merchants",Directed,0.5,"in_category","in_category",,1
"page:flynn","category:free-to-play npcs",Directed,0.5,"in_category","in_category",,1
"page:flynn","category:content released in 2001",Directed,0.5,"in_category","in_category",,1
"page:flynn","category:falador",Directed,0.5,"in_category","in_category",,1
"page:flynn","action:talk-to",Directed,2,"has_action","has_action",,1
"page:flynn","action:trade",Directed,2,"has_action","has_action",,1
"page:flynn's mace market.","page:bronze mace",Directed,1,"wiki_link","wiki_link",,1
"page:flynn's mace market.","page:coins",Directed,1,"wiki_link","wiki_link",,1
"page:flynn's mace market.","page:adamant mace",Directed,1,"wiki_link","wiki_link",,1
"page:flynn's mace market.","page:burthorpe supplies",Directed,1,"wiki_link","wiki_link",,1
"page:flynn's mace market.","page:dwarven shopping store",Directed,1,"wiki_link","wiki_link",,1
"page:flynn's mace market.","page:drogo's mining emporium.",Directed,1,"wiki_link","wiki_link",,1
"page:flynn's mace market.","page:falador general store",Directed,1,"wiki_link","wiki_link",,1
"page:flynn's mace market.","page:cassie's shield shop.",Directed,1,"wiki_link","wiki_link",,1
"page:flynn's mace market.","page:flynn",Directed,4,"lead_link","lead_link",,1
"page:flynn's mace market.","page:falador",Directed,4,"lead_link","lead_link",,1
"page:flynn's mace market.","page:falador general store",Directed,4,"lead_link","lead_link",,1
"page:flynn's mace market.","page:falador",Directed,5,"infobox_link:location","infobox_link","location",1
"page:flynn's mace market.","page:flynn",Directed,5,"infobox_link:owner","infobox_link","owner",1
"page:flynn's mace market.","category:shops",Directed,0.5,"in_category","in_category",,1
"page:flynn's mace market.","category:content released in 2001",Directed,0.5,"in_category","in_category",,1
"page:flynn's mace market.","category:free-to-play shops",Directed,0.5,"in_category","in_category",,1
"page:flynn's mace market.","category:falador",Directed,0.5,"in_category","in_category",,1
"page:flypaper","page:donovan the family handyman",Directed,1,"wiki_link","wiki_link",,1
"page:flypaper","page:anna",Directed,1,"wiki_link","wiki_link",,1
"page:flypaper","page:bob (sinclair)",Directed,1,"wiki_link","wiki_link",,1
"page:flypaper","page:carol",Directed,1,"wiki_link","wiki_link",,1
"page:flypaper","page:david (murder mystery)",Directed,1,"wiki_link","wiki_link",,1
"page:flypaper","page:elizabeth",Directed,1,"wiki_link","wiki_link",,1
"page:flypaper","page:criminal's dagger",Directed,1,"wiki_link","wiki_link",,1
"page:flypaper","category:items",Directed,0.5,"in_category","in_category",,1
"page:flypaper","category:untradeable items",Directed,0.5,"in_category","in_category",,1
"page:flypaper","category:members' items",Directed,0.5,"in_category","in_category",,1
"page:flypaper","category:quest items",Directed,0.5,"in_category","in_category",,1
"page:flypaper","category:content released in 2003",Directed,0.5,"in_category","in_category",,1
"page:flypaper","category:items appearing in drop table",Directed,0.5,"in_category","in_category",,1
"page:flypaper","category:murder mystery",Directed,0.5,"in_category","in_category",,1
"page:flypaper","action:drop",Directed,2,"has_action","has_action",,1
"page:font (scenery)","page:al kharid palace",Directed,1,"wiki_link","wiki_link",,1
"page:font (scenery)","page:chaos temple (wilderness)",Directed,1,"wiki_link","wiki_link",,1
"page:font (scenery)","page:edgeville monastery",Directed,1,"wiki_link","wiki_link",,1
"page:font (scenery)","page:entrana",Directed,1,"wiki_link","wiki_link",,1
"page:font (scenery)","category:scenery",Directed,0.5,"in_category","in_category",,1
"page:font (scenery)","category:non-interactive scenery",Directed,0.5,"in_category","in_category",,1
"page:font (scenery)","category:content released in 2004",Directed,0.5,"in_category","in_category",,1
"page:font (scenery)","category:free-to-play scenery",Directed,0.5,"in_category","in_category",,1
"page:font (scenery)","action:none",Directed,2,"has_action","has_action",,1
"page:food store","page:coins",Directed,1,"wiki_link","wiki_link",,1
"page:food store","page:cabbage",Directed,1,"wiki_link","wiki_link",,1
"page:food store","page:banana",Directed,1,"wiki_link","wiki_link",,1
"page:food store","page:bread",Directed,1,"wiki_link","wiki_link",,1
"page:food store","page:chocolate bar",Directed,1,"wiki_link","wiki_link",,1
"page:food store","page:cheese",Directed,1,"wiki_link","wiki_link",,1
"page:food store","page:burthorpe supplies",Directed,1,"wiki_link","wiki_link",,1
"page:food store","page:dwarven shopping store",Directed,1,"wiki_link","wiki_link",,1
"page:food store","page:drogo's mining emporium.",Directed,1,"wiki_link","wiki_link",,1
"page:food store","page:falador general store",Directed,1,"wiki_link","wiki_link",,1
"page:food store","page:asgarnia",Directed,4,"lead_link","lead_link",,1
"page:food store","page:crate (food store, cabbage)",Directed,4,"lead_link","lead_link",,1
"page:food store","page:crate (food store, potato)",Directed,4,"lead_link","lead_link",,1
"page:food store","page:crates (food store, raw chicken)",Directed,4,"lead_link","lead_link",,1
"page:food store","page:crate (food store, banana)",Directed,4,"lead_link","lead_link",,1
"page:food store","page:cabbage",Directed,4,"lead_link","lead_link",,1
"page:food store","page:banana",Directed,4,"lead_link","lead_link",,1
"page:food store","category:shops",Directed,0.5,"in_category","in_category",,1
"page:food store","category:content released in 2001",Directed,0.5,"in_category","in_category",,1
"page:food store","category:free-to-play shops",Directed,0.5,"in_category","in_category",,1
"page:food store","category:port sarim",Directed,0.5,"in_category","in_category",,1
"page:food trough (clock tower)","page:brother kojo",Directed,1,"wiki_link","wiki_link",,1
"page:food trough (clock tower)","page:black cog",Directed,1,"wiki_link","wiki_link",,1
"page:food trough (clock tower)","page:blue cog",Directed,1,"wiki_link","wiki_link",,1
"page:food trough (clock tower)","page:alone",Directed,1,"wiki_link","wiki_link",,1
"page:food trough (clock tower)","page:clock tower",Directed,1,"wiki_link","wiki_link",,1
"page:food trough (clock tower)","page:clock tower (building)",Directed,1,"wiki_link","wiki_link",,1
"page:food trough (clock tower)","page:clock tower dungeon",Directed,1,"wiki_link","wiki_link",,1
"page:food trough (clock tower)","page:dungeon rat",Directed,1,"wiki_link","wiki_link",,1
"page:food trough (clock tower)","page:clock tower",Directed,4,"lead_link","lead_link",,1
"page:food trough (clock tower)","page:clock tower dungeon",Directed,4,"lead_link","lead_link",,1
"page:food trough (clock tower)","page:dungeon rat",Directed,4,"lead_link","lead_link",,1
"page:food trough (clock tower)","page:clock tower",Directed,5,"infobox_link:quest","infobox_link","quest",1
"page:food trough (clock tower)","page:clock tower dungeon",Directed,5,"infobox_link:location","infobox_link","location",1
"page:food trough (clock tower)","category:scenery",Directed,0.5,"in_category","in_category",,1
"page:food trough (clock tower)","category:non-interactive scenery",Directed,0.5,"in_category","in_category",,1
"page:food trough (clock tower)","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:food trough (clock tower)","category:members' scenery",Directed,0.5,"in_category","in_category",,1
"page:food trough (clock tower)","category:clock tower",Directed,0.5,"in_category","in_category",,1
"page:food trough (clock tower)","action:none",Directed,2,"has_action","has_action",,1
"page:food trough (troll stronghold)","page:burntmeat",Directed,1,"wiki_link","wiki_link",,1
"page:food trough (troll stronghold)","page:burntmeat",Directed,4,"lead_link","lead_link",,1
"page:food trough (troll stronghold)","category:scenery",Directed,0.5,"in_category","in_category",,1
"page:food trough (troll stronghold)","category:non-interactive scenery",Directed,0.5,"in_category","in_category",,1
"page:food trough (troll stronghold)","category:content released in 2004",Directed,0.5,"in_category","in_category",,1
"page:food trough (troll stronghold)","category:members' scenery",Directed,0.5,"in_category","in_category",,1
"page:food trough (troll stronghold)","action:none",Directed,2,"has_action","has_action",,1
"page:footprints (the tourist trap)","page:al shabim",Directed,1,"wiki_link","wiki_link",,1
"page:footprints (the tourist trap)","page:captain siad",Directed,1,"wiki_link","wiki_link",,1
"page:footprints (the tourist trap)","page:ana",Directed,1,"wiki_link","wiki_link",,1
"page:footprints (the tourist trap)","page:female slave",Directed,1,"wiki_link","wiki_link",,1
"page:footprints (the tourist trap)","page:escaping slave",Directed,1,"wiki_link","wiki_link",,1
"page:footprints (the tourist trap)","page:barrel (the tourist trap)",Directed,1,"wiki_link","wiki_link",,1
"page:footprints (the tourist trap)","page:ana in a barrel",Directed,1,"wiki_link","wiki_link",,1
"page:footprints (the tourist trap)","page:cell door key",Directed,1,"wiki_link","wiki_link",,1
"page:footprints (the tourist trap)","page:bedabin key",Directed,1,"wiki_link","wiki_link",,1
"page:footprints (the tourist trap)","page:desert mining camp",Directed,4,"lead_link","lead_link",,1
"page:footprints (the tourist trap)","page:ana",Directed,4,"lead_link","lead_link",,1
"page:footprints (the tourist trap)","page:desert mining camp",Directed,5,"infobox_link:location","infobox_link","location",1
"page:footprints (the tourist trap)","category:scenery",Directed,0.5,"in_category","in_category",,1
"page:footprints (the tourist trap)","category:interactive scenery",Directed,0.5,"in_category","in_category",,1
"page:footprints (the tourist trap)","category:content released in 2003",Directed,0.5,"in_category","in_category",,1
"page:footprints (the tourist trap)","category:members' scenery",Directed,0.5,"in_category","in_category",,1
"page:footprints (the tourist trap)","category:the tourist trap",Directed,0.5,"in_category","in_category",,1
"page:footprints (the tourist trap)","action:look at",Directed,2,"has_action","has_action",,1
"page:footprints (the tourist trap)","action:search",Directed,2,"has_action","has_action",,1
"page:forbidden","page:church organ",Directed,1,"wiki_link","wiki_link",,1
"page:forbidden","page:bullroarer",Directed,1,"wiki_link","wiki_link",,1
"page:forbidden","page:beckon",Directed,1,"wiki_link","wiki_link",,1
"page:forbidden","category:music composed by ian taylor",Directed,0.5,"in_category","in_category",,1
"page:forbidden","category:free-to-play music",Directed,0.5,"in_category","in_category",,1
"page:forbidden","category:music tracks",Directed,0.5,"in_category","in_category",,1
"page:forbidden","category:music",Directed,0.5,"in_category","in_category",,1
"page:foreman","page:attack",Directed,1,"wiki_link","wiki_link",,1
"page:foreman","page:defence",Directed,1,"wiki_link","wiki_link",,1
"page:foreman","page:bones",Directed,1,"wiki_link","wiki_link",,1
"page:foreman","page:charlie (prisoner)",Directed,1,"wiki_link","wiki_link",,1
"page:foreman","page:anita",Directed,1,"wiki_link","wiki_link",,1
"page:foreman","page:femi",Directed,1,"wiki_link","wiki_link",,1
"page:foreman","category:monsters",Directed,0.5,"in_category","in_category",,1
"page:foreman","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:foreman","category:monsters susceptible to poison",Directed,0.5,"in_category","in_category",,1
"page:foreman","category:members' monsters",Directed,0.5,"in_category","in_category",,1
"page:foreman","category:monsters susceptible to venom",Directed,0.5,"in_category","in_category",,1
"page:foreman","category:the grand tree",Directed,0.5,"in_category","in_category",,1
"page:foreman","category:quest monsters",Directed,0.5,"in_category","in_category",,1
"page:forester (mcgrubor's wood)","page:bonzo",Directed,1,"wiki_link","wiki_link",,1
"page:forester (mcgrubor's wood)","page:big dave",Directed,1,"wiki_link","wiki_link",,1
"page:forester (mcgrubor's wood)","page:fishing pass",Directed,1,"wiki_link","wiki_link",,1
"page:forester (mcgrubor's wood)","page:fishing trophy",Directed,1,"wiki_link","wiki_link",,1
"page:forester (mcgrubor's wood)","page:fishing contest",Directed,1,"wiki_link","wiki_link",,1
"page:forester (mcgrubor's wood)","page:fishing contest",Directed,5,"infobox_link:quest","infobox_link","quest",1
"page:forester (mcgrubor's wood)","category:non-player characters",Directed,0.5,"in_category","in_category",,1
"page:forester (mcgrubor's wood)","category:members' npcs",Directed,0.5,"in_category","in_category",,1
"page:forester (mcgrubor's wood)","category:quest npcs",Directed,0.5,"in_category","in_category",,1
"page:forester (mcgrubor's wood)","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:forester (mcgrubor's wood)","category:fishing contest",Directed,0.5,"in_category","in_category",,1
"page:forester (mcgrubor's wood)","action:talk-to",Directed,2,"has_action","has_action",,1
"page:forester (woodcutting guild)","page:attack",Directed,1,"wiki_link","wiki_link",,1
"page:forester (woodcutting guild)","page:defence",Directed,1,"wiki_link","wiki_link",,1
"page:forester (woodcutting guild)","page:bones",Directed,1,"wiki_link","wiki_link",,1
"page:forester (woodcutting guild)","category:monsters",Directed,0.5,"in_category","in_category",,1
"page:forester (woodcutting guild)","category:content released in 2016",Directed,0.5,"in_category","in_category",,1
"page:forester (woodcutting guild)","category:content released in 2004",Directed,0.5,"in_category","in_category",,1
"page:forester (woodcutting guild)","category:monsters susceptible to poison",Directed,0.5,"in_category","in_category",,1
"page:forester (woodcutting guild)","category:members' monsters",Directed,0.5,"in_category","in_category",,1
"page:forester (woodcutting guild)","category:monsters susceptible to venom",Directed,0.5,"in_category","in_category",,1
"page:forester (woodcutting guild)","category:woodcutting guild",Directed,0.5,"in_category","in_category",,1
"page:forester (woodcutting guild)","category:hosidius",Directed,0.5,"in_category","in_category",,1
"page:forester's arms","page:beer",Directed,1,"wiki_link","wiki_link",,1
"page:forester's arms","page:coins",Directed,1,"wiki_link","wiki_link",,1
"page:forester's arms","page:barbarian guard",Directed,1,"wiki_link","wiki_link",,1
"page:forester's arms","page:bartender (blue moon inn)",Directed,1,"wiki_link","wiki_link",,1
"page:forester's arms","page:blurberry",Directed,1,"wiki_link","wiki_link",,1
"page:forester's arms","page:bartender (dead man's chest)",Directed,1,"wiki_link","wiki_link",,1
"page:forester's arms","page:bartender (dragon inn)",Directed,1,"wiki_link","wiki_link",,1
"page:forester's arms","page:bartender (flying horse inn)",Directed,1,"wiki_link","wiki_link",,1
"page:forester's arms","page:bartender (forester's arms)",Directed,1,"wiki_link","wiki_link",,1
"page:forester's arms","page:bartender (jolly boar inn)",Directed,1,"wiki_link","wiki_link",,1
"page:forester's arms","page:bartender (rusty anchor inn)",Directed,1,"wiki_link","wiki_link",,1
"page:forester's arms","page:barcrawl card",Directed,1,"wiki_link","wiki_link",,1
"page:forester's arms","page:coins",Directed,4,"lead_link","lead_link",,1
"page:forester's arms","page:attack",Directed,4,"lead_link","lead_link",,1
"page:forester's arms","page:defence",Directed,4,"lead_link","lead_link",,1
"page:forester's arms","page:fletching",Directed,4,"lead_link","lead_link",,1
"page:forester's arms","page:firemaking",Directed,4,"lead_link","lead_link",,1
"page:forester's arms","page:beer",Directed,4,"lead_link","lead_link",,1
"page:forester's arms","page:bartender (forester's arms)",Directed,5,"infobox_link:owner","infobox_link","owner",1
"page:forester's arms","page:beer",Directed,5,"infobox_link:special","infobox_link","special",1
"page:forester's arms","category:shops",Directed,0.5,"in_category","in_category",,1
"page:forester's arms","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:forester's arms","category:members' shops",Directed,0.5,"in_category","in_category",,1
"page:forester's arms","category:alfred grimhand's barcrawl",Directed,0.5,"in_category","in_category",,1
"page:forester's arms","category:seers' village",Directed,0.5,"in_category","in_category",,1
"page:forester's arms","category:bars and inns",Directed,0.5,"in_category","in_category",,1
"page:forever","page:church organ",Directed,1,"wiki_link","wiki_link",,1
"page:forever","page:bullroarer",Directed,1,"wiki_link","wiki_link",,1
"page:forever","page:beckon",Directed,1,"wiki_link","wiki_link",,1
"page:forever","page:edgeville",Directed,4,"lead_link","lead_link",,1
"page:forever","page:edgeville dungeon",Directed,4,"lead_link","lead_link",,1
"page:forever","page:edgeville",Directed,5,"infobox_link:unlockdetail","infobox_link","unlockdetail",1
"page:forever","page:edgeville dungeon",Directed,5,"infobox_link:unlockdetail","infobox_link","unlockdetail",1
"page:forever","category:music composed by ian taylor",Directed,0.5,"in_category","in_category",,1
"page:forever","category:free-to-play music",Directed,0.5,"in_category","in_category",,1
"page:forever","category:music tracks",Directed,0.5,"in_category","in_category",,1
"page:forever","category:music",Directed,0.5,"in_category","in_category",,1
"page:fountain","page:bucket",Directed,4,"lead_link","lead_link",,1
"page:fountain","page:falador",Directed,5,"infobox_link:location","infobox_link","location",1
"page:fountain","category:scenery",Directed,0.5,"in_category","in_category",,1
"page:fountain","category:non-interactive scenery",Directed,0.5,"in_category","in_category",,1
"page:fountain","category:content released in 2001",Directed,0.5,"in_category","in_category",,1
"page:fountain","category:content released in 2005",Directed,0.5,"in_category","in_category",,1
"page:fountain","category:content released in 2006",Directed,0.5,"in_category","in_category",,1
"page:fountain","category:content released in 2007",Directed,0.5,"in_category","in_category",,1
"page:fountain","category:content released in 2016",Directed,0.5,"in_category","in_category",,1
"page:fountain","category:content released in 2021",Directed,0.5,"in_category","in_category",,1
"page:fountain","category:content released in 2025",Directed,0.5,"in_category","in_category",,1
"page:fountain","category:content released in 2024",Directed,0.5,"in_category","in_category",,1
"page:fountain","category:members' scenery",Directed,0.5,"in_category","in_category",,1
"page:fountain","category:free-to-play scenery",Directed,0.5,"in_category","in_category",,1
"page:fountain","action:none",Directed,2,"has_action","has_action",,1
"page:fountain","page:falador",Directed,2,"variant_location:Falador","variant_location","Falador",1
"page:fountain (draynor manor)","page:ernest",Directed,1,"wiki_link","wiki_link",,1
"page:fountain (draynor manor)","page:fish food",Directed,1,"wiki_link","wiki_link",,1
"page:fountain (draynor manor)","page:draynor manor",Directed,1,"wiki_link","wiki_link",,1
"page:fountain (draynor manor)","page:ernest the chicken",Directed,1,"wiki_link","wiki_link",,1
"page:fountain (draynor manor)","page:ernest the chicken",Directed,4,"lead_link","lead_link",,1
"page:fountain (draynor manor)","page:draynor manor",Directed,4,"lead_link","lead_link",,1
"page:fountain (draynor manor)","page:ernest the chicken",Directed,5,"infobox_link:quest","infobox_link","quest",1
"page:fountain (draynor manor)","page:draynor manor",Directed,5,"infobox_link:location","infobox_link","location",1
"page:fountain (draynor manor)","category:scenery",Directed,0.5,"in_category","in_category",,1
"page:fountain (draynor manor)","category:interactive scenery",Directed,0.5,"in_category","in_category",,1
"page:fountain (draynor manor)","category:content released in 2001",Directed,0.5,"in_category","in_category",,1
"page:fountain (draynor manor)","category:free-to-play scenery",Directed,0.5,"in_category","in_category",,1
"page:fountain (draynor manor)","category:ernest the chicken",Directed,0.5,"in_category","in_category",,1
"page:fountain (draynor manor)","action:search",Directed,2,"has_action","has_action",,1
"page:fountain (witch's house)","page:boy",Directed,1,"wiki_link","wiki_link",,1
"page:fountain (witch's house)","page:ball",Directed,1,"wiki_link","wiki_link",,1
"page:fountain (witch's house)","page:door key (witch's house)",Directed,1,"wiki_link","wiki_link",,1
"page:fountain (witch's house)","page:diary (witch's house)",Directed,1,"wiki_link","wiki_link",,1
"page:fountain (witch's house)","page:cupboard (witch's house)",Directed,1,"wiki_link","wiki_link",,1
"page:fountain (witch's house)","page:fountain",Directed,1,"wiki_link","wiki_link",,1
"page:fountain (witch's house)","page:fountain",Directed,4,"lead_link","lead_link",,1
"page:fountain (witch's house)","category:scenery",Directed,0.5,"in_category","in_category",,1
"page:fountain (witch's house)","category:interactive scenery",Directed,0.5,"in_category","in_category",,1
"page:fountain (witch's house)","category:content released in 2004",Directed,0.5,"in_category","in_category",,1
"page:fountain (witch's house)","category:members' scenery",Directed,0.5,"in_category","in_category",,1
"page:fountain (witch's house)","category:witch's house",Directed,0.5,"in_category","in_category",,1
"page:fountain (witch's house)","action:check",Directed,2,"has_action","has_action",,1
"page:fountain of heroes","page:achietties",Directed,1,"wiki_link","wiki_link",,1
"page:fountain of heroes","page:dragon battleaxe",Directed,1,"wiki_link","wiki_link",,1
"page:fountain of heroes","page:dragon mace",Directed,1,"wiki_link","wiki_link",,1
"page:fountain of heroes","page:amulet of glory",Directed,1,"wiki_link","wiki_link",,1
"page:fountain of heroes","page:agility",Directed,1,"wiki_link","wiki_link",,1
"page:fountain of heroes","page:amulet of glory",Directed,4,"lead_link","lead_link",,1
"page:fountain of heroes","page:agility",Directed,4,"lead_link","lead_link",,1
"page:fountain of heroes","category:scenery",Directed,0.5,"in_category","in_category",,1
"page:fountain of heroes","category:interactive scenery",Directed,0.5,"in_category","in_category",,1
"page:fountain of heroes","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:fountain of heroes","category:members' scenery",Directed,0.5,"in_category","in_category",,1
"page:fountain of heroes","category:heroes' guild",Directed,0.5,"in_category","in_category",,1
"page:fountain of heroes","action:none",Directed,2,"has_action","has_action",,1
"page:fountain of heroes","action:recharge-jewellery",Directed,2,"has_action","has_action",,1
"page:fountain of heroes","action:none",Directed,1.5,"variant_action:Desktop","variant_action","Desktop",1
"page:fountain of heroes","action:recharge-jewellery",Directed,1.5,"variant_action:Mobile","variant_action","Mobile",1
"page:frank","page:donovan the family handyman",Directed,1,"wiki_link","wiki_link",,1
"page:frank","page:anna",Directed,1,"wiki_link","wiki_link",,1
"page:frank","page:bob (sinclair)",Directed,1,"wiki_link","wiki_link",,1
"page:frank","page:carol",Directed,1,"wiki_link","wiki_link",,1
"page:frank","page:david (murder mystery)",Directed,1,"wiki_link","wiki_link",,1
"page:frank","page:elizabeth",Directed,1,"wiki_link","wiki_link",,1
"page:frank","page:criminal's dagger",Directed,1,"wiki_link","wiki_link",,1
"page:frank","page:flypaper",Directed,1,"wiki_link","wiki_link",,1
"page:frank","category:non-player characters",Directed,0.5,"in_category","in_category",,1
"page:frank","category:members' npcs",Directed,0.5,"in_category","in_category",,1
"page:frank","category:quest npcs",Directed,0.5,"in_category","in_category",,1
"page:frank","category:content released in 2003",Directed,0.5,"in_category","in_category",,1
"page:frank","category:murder mystery",Directed,0.5,"in_category","in_category",,1
"page:frank","action:talk-to",Directed,2,"has_action","has_action",,1
"page:frank's barrel","page:donovan the family handyman",Directed,1,"wiki_link","wiki_link",,1
"page:frank's barrel","page:anna",Directed,1,"wiki_link","wiki_link",,1
"page:frank's barrel","page:bob (sinclair)",Directed,1,"wiki_link","wiki_link",,1
"page:frank's barrel","page:carol",Directed,1,"wiki_link","wiki_link",,1
"page:frank's barrel","page:david (murder mystery)",Directed,1,"wiki_link","wiki_link",,1
"page:frank's barrel","page:elizabeth",Directed,1,"wiki_link","wiki_link",,1
"page:frank's barrel","page:frank",Directed,1,"wiki_link","wiki_link",,1
"page:frank's barrel","page:criminal's dagger",Directed,1,"wiki_link","wiki_link",,1
"page:frank's barrel","page:flypaper",Directed,1,"wiki_link","wiki_link",,1
"page:frank's barrel","page:frank",Directed,4,"lead_link","lead_link",,1
"page:frank's barrel","category:scenery",Directed,0.5,"in_category","in_category",,1
"page:frank's barrel","category:interactive scenery",Directed,0.5,"in_category","in_category",,1
"page:frank's barrel","category:content released in 2003",Directed,0.5,"in_category","in_category",,1
"page:frank's barrel","category:members' scenery",Directed,0.5,"in_category","in_category",,1
"page:frank's barrel","category:murder mystery",Directed,0.5,"in_category","in_category",,1
"page:frank's barrel","action:search",Directed,2,"has_action","has_action",,1
"page:frank's print","page:donovan the family handyman",Directed,1,"wiki_link","wiki_link",,1
"page:frank's print","page:anna",Directed,1,"wiki_link","wiki_link",,1
"page:frank's print","page:bob (sinclair)",Directed,1,"wiki_link","wiki_link",,1
"page:frank's print","page:carol",Directed,1,"wiki_link","wiki_link",,1
"page:frank's print","page:david (murder mystery)",Directed,1,"wiki_link","wiki_link",,1
"page:frank's print","page:elizabeth",Directed,1,"wiki_link","wiki_link",,1
"page:frank's print","page:frank",Directed,1,"wiki_link","wiki_link",,1
"page:frank's print","page:criminal's dagger",Directed,1,"wiki_link","wiki_link",,1
"page:frank's print","page:flypaper",Directed,1,"wiki_link","wiki_link",,1
"page:frank's print","page:flypaper",Directed,4,"lead_link","lead_link",,1
"page:frank's print","page:frank",Directed,4,"lead_link","lead_link",,1
"page:frank's print","category:items",Directed,0.5,"in_category","in_category",,1
"page:frank's print","category:untradeable items",Directed,0.5,"in_category","in_category",,1
"page:frank's print","category:members' items",Directed,0.5,"in_category","in_category",,1
"page:frank's print","category:quest items",Directed,0.5,"in_category","in_category",,1
"page:frank's print","category:content released in 2003",Directed,0.5,"in_category","in_category",,1
"page:frank's print","category:murder mystery",Directed,0.5,"in_category","in_category",,1
"page:frank's print","action:drop",Directed,2,"has_action","has_action",,1
"page:fred the farmer","page:ball of wool",Directed,1,"wiki_link","wiki_link",,1
"page:fred the farmer","page:captain shanks",Directed,1,"wiki_link","wiki_link",,1
"page:fred the farmer","page:brian",Directed,1,"wiki_link","wiki_link",,1
"page:fred the farmer","page:aggie",Directed,1,"wiki_link","wiki_link",,1
"page:fred the farmer","page:apothecary",Directed,1,"wiki_link","wiki_link",,1
"page:fred the farmer","page:arhein",Directed,1,"wiki_link","wiki_link",,1
"page:fred the farmer","page:captain shanks",Directed,4,"lead_link","lead_link",,1
"page:fred the farmer","category:non-player characters",Directed,0.5,"in_category","in_category",,1
"page:fred the farmer","category:free-to-play npcs",Directed,0.5,"in_category","in_category",,1
"page:fred the farmer","category:quest npcs",Directed,0.5,"in_category","in_category",,1
"page:fred the farmer","category:content released in 2001",Directed,0.5,"in_category","in_category",,1
"page:fred the farmer","category:sheep shearer",Directed,0.5,"in_category","in_category",,1
"page:fred the farmer","category:one small favour",Directed,0.5,"in_category","in_category",,1
"page:fred the farmer","category:cold war",Directed,0.5,"in_category","in_category",,1
