Source,Target,Type,Weight,Label,relation,field,evidenceCount
"page:door (nulodion)","category:interactive scenery",Directed,0.5,"in_category","in_category",,1
"page:door (nulodion)","category:content released in 2003",Directed,0.5,"in_category","in_category",,1
"page:door (nulodion)","category:members' scenery",Directed,0.5,"in_category","in_category",,1
"page:door (nulodion)","category:dwarf cannon",Directed,0.5,"in_category","in_category",,1
"page:door (nulodion)","action:open",Directed,2,"has_action","has_action",,1
"page:door (pirates' hideout)","page:2002",Directed,1,"wiki_link","wiki_link",,1
"page:door (pirates' hideout)","page:8 may",Directed,1,"wiki_link","wiki_link",,1
"page:door (pirates' hideout)","page:choose option",Directed,1,"wiki_link","wiki_link",,1
"page:door (pirates' hideout)","page:8 may",Directed,5,"infobox_link:release","infobox_link","release",1
"page:door (pirates' hideout)","page:2002",Directed,5,"infobox_link:release","infobox_link","release",1
"page:door (pirates' hideout)","category:scenery",Directed,0.5,"in_category","in_category",,1
"page:door (pirates' hideout)","category:interactive scenery",Directed,0.5,"in_category","in_category",,1
"page:door (pirates' hideout)","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:door (pirates' hideout)","category:members' scenery",Directed,0.5,"in_category","in_category",,1
"page:door (pirates' hideout)","category:thieving",Directed,0.5,"in_category","in_category",,1
"page:door (pirates' hideout)","action:open",Directed,2,"has_action","has_action",,1
"page:door (pirates' hideout)","action:pick-lock",Directed,2,"has_action","has_action",,1
"page:door (ross' house)","page:2002",Directed,1,"wiki_link","wiki_link",,1
"page:door (ross' house)","page:30 april",Directed,1,"wiki_link","wiki_link",,1
"page:door (ross' house)","page:choose option",Directed,1,"wiki_link","wiki_link",,1
"page:door (ross' house)","page:30 april",Directed,5,"infobox_link:release","infobox_link","release",1
"page:door (ross' house)","page:2002",Directed,5,"infobox_link:release","infobox_link","release",1
"page:door (ross' house)","category:scenery",Directed,0.5,"in_category","in_category",,1
"page:door (ross' house)","category:interactive scenery",Directed,0.5,"in_category","in_category",,1
"page:door (ross' house)","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:door (ross' house)","category:members' scenery",Directed,0.5,"in_category","in_category",,1
"page:door (ross' house)","category:thieving",Directed,0.5,"in_category","in_category",,1
"page:door (ross' house)","category:pages with jagex-supported success charts",Directed,0.5,"in_category","in_category",,1
"page:door (ross' house)","action:open",Directed,2,"has_action","has_action",,1
"page:door (ross' house)","action:pick-lock",Directed,2,"has_action","has_action",,1
"page:door (yanille dungeon)","page:demonic pacts league/areas/kandarin",Directed,1,"wiki_link","wiki_link",,1
"page:door (yanille dungeon)","page:12 december",Directed,1,"wiki_link","wiki_link",,1
"page:door (yanille dungeon)","page:2002",Directed,1,"wiki_link","wiki_link",,1
"page:door (yanille dungeon)","page:demonic pacts league",Directed,1,"wiki_link","wiki_link",,1
"page:door (yanille dungeon)","page:choose option",Directed,1,"wiki_link","wiki_link",,1
"page:door (yanille dungeon)","page:12 december",Directed,5,"infobox_link:release","infobox_link","release",1
"page:door (yanille dungeon)","page:2002",Directed,5,"infobox_link:release","infobox_link","release",1
"page:door (yanille dungeon)","category:scenery",Directed,0.5,"in_category","in_category",,1
"page:door (yanille dungeon)","category:interactive scenery",Directed,0.5,"in_category","in_category",,1
"page:door (yanille dungeon)","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:door (yanille dungeon)","category:members' scenery",Directed,0.5,"in_category","in_category",,1
"page:door (yanille dungeon)","category:thieving",Directed,0.5,"in_category","in_category",,1
"page:door (yanille dungeon)","category:needs skilling success chart",Directed,0.5,"in_category","in_category",,1
"page:door (yanille dungeon)","action:open",Directed,2,"has_action","has_action",,1
"page:door (yanille dungeon)","action:pick-lock",Directed,2,"has_action","has_action",,1
"page:door key","category:disambiguation",Directed,0.5,"in_category","in_category",,1
"page:door key (witch's house)","page:demonic pacts league/areas/asgarnia",Directed,1,"wiki_link","wiki_link",,1
"page:door key (witch's house)","page:crystal key",Directed,1,"wiki_link","wiki_link",,1
"page:door key (witch's house)","page:boy",Directed,4,"lead_link","lead_link",,1
"page:door key (witch's house)","page:27 february",Directed,5,"infobox_link:release","infobox_link","release",1
"page:door key (witch's house)","page:2002",Directed,5,"infobox_link:release","infobox_link","release",1
"page:door key (witch's house)","category:items",Directed,0.5,"in_category","in_category",,1
"page:door key (witch's house)","category:untradeable items",Directed,0.5,"in_category","in_category",,1
"page:door key (witch's house)","category:members' items",Directed,0.5,"in_category","in_category",,1
"page:door key (witch's house)","category:quest items",Directed,0.5,"in_category","in_category",,1
"page:door key (witch's house)","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:door key (witch's house)","category:items appearing in drop table",Directed,0.5,"in_category","in_category",,1
"page:door key (witch's house)","category:keys",Directed,0.5,"in_category","in_category",,1
"page:door key (witch's house)","category:grim tales",Directed,0.5,"in_category","in_category",,1
"page:door key (witch's house)","category:witch's house",Directed,0.5,"in_category","in_category",,1
"page:door key (witch's house)","action:drop",Directed,2,"has_action","has_action",,1
"page:door man","page:banker (zanaris)",Directed,1,"wiki_link","wiki_link",,1
"page:door man","page:27 february",Directed,5,"infobox_link:release","infobox_link","release",1
"page:door man","page:2002",Directed,5,"infobox_link:release","infobox_link","release",1
"page:door man","page:27 february",Directed,5,"infobox_link:removal","infobox_link","removal",1
"page:door man","page:2006",Directed,5,"infobox_link:removal","infobox_link","removal",1
"page:door man","category:discontinued content",Directed,0.5,"in_category","in_category",,1
"page:door man","category:non-player characters",Directed,0.5,"in_category","in_category",,1
"page:door man","category:members' npcs",Directed,0.5,"in_category","in_category",,1
"page:door man","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:door man","category:zanaris",Directed,0.5,"in_category","in_category",,1
"page:door man","action:talk-to",Directed,2,"has_action","has_action",,1
"page:doorway","category:disambiguation",Directed,0.5,"in_category","in_category",,1
"page:doorways","page:church organ",Directed,1,"wiki_link","wiki_link",,1
"page:doorways","page:bullroarer",Directed,1,"wiki_link","wiki_link",,1
"page:doorways","page:beckon",Directed,1,"wiki_link","wiki_link",,1
"page:doorways","page:15 march",Directed,1,"wiki_link","wiki_link",,1
"page:doorways","page:cooks' guild",Directed,4,"lead_link","lead_link",,1
"page:doorways","page:champions' guild",Directed,4,"lead_link","lead_link",,1
"page:doorways","page:15 march",Directed,5,"infobox_link:release","infobox_link","release",1
"page:doorways","page:2004",Directed,5,"infobox_link:release","infobox_link","release",1
"page:doorways","category:music composed by ian taylor",Directed,0.5,"in_category","in_category",,1
"page:doorways","category:free-to-play music",Directed,0.5,"in_category","in_category",,1
"page:doorways","category:music tracks",Directed,0.5,"in_category","in_category",,1
"page:doorways","category:music",Directed,0.5,"in_category","in_category",,1
"page:dorgesh-kaan chest","category:disambiguation",Directed,0.5,"in_category","in_category",,1
"page:dorgeshuun","page:cave goblin",Directed,8,"lead_link","lead_link",,2
"page:dorgeshuun","category:dorgesh-kaan",Directed,0.5,"in_category","in_category",,1
"page:dorgeshuun","category:dorgesh-kaan mine",Directed,0.5,"in_category","in_category",,1
"page:dorgeshuun","category:goblin tribes",Directed,0.5,"in_category","in_category",,1
"page:dorgeshuun","category:the lost tribe",Directed,0.5,"in_category","in_category",,1
"page:dorgeshuun","category:death to the dorgeshuun",Directed,0.5,"in_category","in_category",,1
"page:dorgeshuun","category:another slice of h.a.m.",Directed,0.5,"in_category","in_category",,1
"page:dorgeshuun","category:land of the goblins",Directed,0.5,"in_category","in_category",,1
"page:dorgeshuun","category:dorgeshuun",Directed,0.5,"in_category","in_category",,1
"page:dorgeshuun","category:races",Directed,0.5,"in_category","in_category",,1
"page:dorgeshuun","category:goblins",Directed,0.5,"in_category","in_category",,1
"page:dorgeshuun civil war","page:age of strife",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:al kharid–menaphos war",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:ardougne revolution",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:arposandran war",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:asgarnia",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:battle for the eye",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:battle of ardougne",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:battle of atarisundri",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:battle of carrallanger",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:battle of north falador",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:battle of plain of mud",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:battle of ullek",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:battle of uzer",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:battle of the concourse",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:battle of the salve",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:baxtorian campaign",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:betrayal of zaros",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:burning of avarrocka",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:burthorpe–troll country war",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:byrne's revolt",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:dawn ascent",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun civil war","page:dorgeshuun",Directed,4,"lead_link","lead_link",,1
"page:dorgeshuun civil war","page:dorgeshuun",Directed,5,"infobox_link:previous","infobox_link","previous",1
"page:dorgeshuun civil war","page:bandos",Directed,5,"infobox_link:previous","infobox_link","previous",1
"page:dorgeshuun civil war","category:wars and battles",Directed,0.5,"in_category","in_category",,1
"page:dorgeshuun civil war","category:lore",Directed,0.5,"in_category","in_category",,1
"page:dorgeshuun civil war","category:dorgesh-kaan",Directed,0.5,"in_category","in_category",,1
"page:dorgeshuun weapons","page:dorgeshuun",Directed,1,"wiki_link","wiki_link",,1
"page:dorgeshuun weapons","page:dorgeshuun",Directed,4,"lead_link","lead_link",,1
"page:dorgeshuun weapons","category:dorgeshuun",Directed,0.5,"in_category","in_category",,1
"page:doric","page:demonic pacts league/areas/asgarnia",Directed,1,"wiki_link","wiki_link",,1
"page:doric","page:clay",Directed,1,"wiki_link","wiki_link",,1
"page:doric","page:copper ore",Directed,1,"wiki_link","wiki_link",,1
"page:doric","page:6 april",Directed,1,"wiki_link","wiki_link",,1
"page:doric","page:2001",Directed,1,"wiki_link","wiki_link",,1
"page:doric","page:anvil",Directed,4,"lead_link","lead_link",,1
"page:doric","page:6 april",Directed,5,"infobox_link:release","infobox_link","release",1
"page:doric","page:2001",Directed,5,"infobox_link:release","infobox_link","release",1
"page:doric","category:non-player characters",Directed,0.5,"in_category","in_category",,1
"page:doric","category:free-to-play npcs",Directed,0.5,"in_category","in_category",,1
"page:doric","category:quest npcs",Directed,0.5,"in_category","in_category",,1
"page:doric","category:content released in 2001",Directed,0.5,"in_category","in_category",,1
"page:doric","category:anagram npcs",Directed,0.5,"in_category","in_category",,1
"page:doric","category:cryptic npcs",Directed,0.5,"in_category","in_category",,1
"page:doric","category:doric's quest",Directed,0.5,"in_category","in_category",,1
"page:doric","category:devious minds",Directed,0.5,"in_category","in_category",,1
"page:doric","category:dwarves",Directed,0.5,"in_category","in_category",,1
"page:doric","action:talk-to",Directed,2,"has_action","has_action",,1
"page:doric's hut","page:demonic pacts league/areas/asgarnia",Directed,1,"wiki_link","wiki_link",,1
"page:doric's hut","page:doric",Directed,1,"wiki_link","wiki_link",,1
"page:doric's hut","page:clay",Directed,1,"wiki_link","wiki_link",,1
"page:doric's hut","page:copper ore",Directed,1,"wiki_link","wiki_link",,1
"page:doric's hut","page:6 april",Directed,1,"wiki_link","wiki_link",,1
"page:doric's hut","page:2001",Directed,1,"wiki_link","wiki_link",,1
"page:doric's hut","page:asgarnia",Directed,1,"wiki_link","wiki_link",,1
"page:doric's hut","page:demonic pacts league",Directed,1,"wiki_link","wiki_link",,1
"page:doric's hut","page:doric",Directed,4,"lead_link","lead_link",,1
"page:doric's hut","page:anvil",Directed,4,"lead_link","lead_link",,1
"page:doric's hut","page:bank",Directed,4,"lead_link","lead_link",,1
"page:doric's hut","page:6 april",Directed,5,"infobox_link:release","infobox_link","release",1
"page:doric's hut","page:2001",Directed,5,"infobox_link:release","infobox_link","release",1
"page:doric's hut","page:asgarnia",Directed,5,"infobox_link:location","infobox_link","location",1
"page:doric's hut","category:locations",Directed,0.5,"in_category","in_category",,1
"page:doric's hut","category:buildings",Directed,0.5,"in_category","in_category",,1
"page:doric's hut","category:free-to-play locations",Directed,0.5,"in_category","in_category",,1
"page:doric's hut","category:content released in 2001",Directed,0.5,"in_category","in_category",,1
"page:doric's hut","category:doric's quest",Directed,0.5,"in_category","in_category",,1
"page:doric's hut","category:devious minds",Directed,0.5,"in_category","in_category",,1
"page:doric's hut","category:houses and homes",Directed,0.5,"in_category","in_category",,1
"page:doric's quest","page:demonic pacts league/areas/asgarnia",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest","page:demonic pacts league/areas/fremennik",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest","page:doric",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest","page:clay",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest","page:copper ore",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest","page:2001",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest","page:6 april",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest","page:anvil",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest","page:bronze pickaxe",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest","page:clay rocks",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest","page:coins",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest","page:copper rocks",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest","page:demonic pacts league",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest","page:doric's hut",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest","page:doric",Directed,4,"lead_link","lead_link",,1
"page:doric's quest","page:6 april",Directed,5,"infobox_link:release","infobox_link","release",1
"page:doric's quest","page:2001",Directed,5,"infobox_link:release","infobox_link","release",1
"page:doric's quest","page:doric",Directed,5,"infobox_link:start","infobox_link","start",1
"page:doric's quest","page:clay",Directed,5,"infobox_link:items","infobox_link","items",1
"page:doric's quest","page:copper ore",Directed,5,"infobox_link:items","infobox_link","items",1
"page:doric's quest","page:bronze pickaxe",Directed,5,"infobox_link:recommended","infobox_link","recommended",1
"page:doric's quest","category:quests",Directed,0.5,"in_category","in_category",,1
"page:doric's quest","category:free-to-play quests",Directed,0.5,"in_category","in_category",,1
"page:doric's quest","category:novice quests",Directed,0.5,"in_category","in_category",,1
"page:doric's quest","category:doric's quest",Directed,0.5,"in_category","in_category",,1
"page:doric's quest/quick guide","page:demonic pacts league/areas/asgarnia",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest/quick guide","page:demonic pacts league/areas/fremennik",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest/quick guide","page:doric",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest/quick guide","page:clay",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest/quick guide","page:copper ore",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest/quick guide","page:doric's quest",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest/quick guide","page:bronze pickaxe",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest/quick guide","page:demonic pacts league",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest/quick guide","page:coins",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest/quick guide","page:anvil",Directed,1,"wiki_link","wiki_link",,1
"page:doric's quest/quick guide","category:quick guides",Directed,0.5,"in_category","in_category",,1
"page:doric's quest/quick guide","category:doric's quest",Directed,0.5,"in_category","in_category",,1
"page:double trouble (disambiguation)","category:disambiguation",Directed,0.5,"in_category","in_category",,1
"page:dough","page:bread dough",Directed,1,"wiki_link","wiki_link",,1
"page:dough","page:bread dough",Directed,4,"lead_link","lead_link",,1
"page:dough","category:disambiguation",Directed,0.5,"in_category","in_category",,1
"page:dr foster","category:characters that do not appear in-game",Directed,0.5,"in_category","in_category",,1
"page:dr harlow","page:beer",Directed,1,"wiki_link","wiki_link",,1
"page:dr harlow","page:blue moon inn",Directed,4,"lead_link","lead_link",,1
"page:dr harlow","page:beer",Directed,4,"lead_link","lead_link",,1
"page:dr harlow","page:count draynor",Directed,4,"lead_link","lead_link",,1
"page:dr harlow","page:28 january",Directed,5,"infobox_link:release","infobox_link","release",1
"page:dr harlow","page:2001",Directed,5,"infobox_link:release","infobox_link","release",1
"page:dr harlow","page:20 october",Directed,5,"infobox_link:release","infobox_link","release",1
"page:dr harlow","page:2021",Directed,5,"infobox_link:release","infobox_link","release",1
"page:dr harlow","page:3 november",Directed,5,"infobox_link:removal","infobox_link","removal",1
"page:dr harlow","page:2021",Directed,5,"infobox_link:removal","infobox_link","removal",1
"page:dr harlow","category:non-player characters",Directed,0.5,"in_category","in_category",,1
"page:dr harlow","category:free-to-play npcs",Directed,0.5,"in_category","in_category",,1
"page:dr harlow","category:quest npcs",Directed,0.5,"in_category","in_category",,1
"page:dr harlow","category:content released in 2001",Directed,0.5,"in_category","in_category",,1
"page:dr harlow","category:content released in 2021",Directed,0.5,"in_category","in_category",,1
"page:dr harlow","category:vampyre slayer",Directed,0.5,"in_category","in_category",,1
"page:dr harlow","category:2021 halloween event",Directed,0.5,"in_category","in_category",,1
"page:dr harlow","action:talk-to",Directed,2,"has_action","has_action",,1
"page:dr harlow","action:talk-to",Directed,1.5,"variant_action:Overworld","variant_action","Overworld",1
"page:dr. darius gnomalus","category:gnomic negotiations",Directed,0.5,"in_category","in_category",,1
"page:dr. darius gnomalus","category:characters that do not appear in-game",Directed,0.5,"in_category","in_category",,1
"page:draconic (attribute)","page:demon (attribute)",Directed,1,"wiki_link","wiki_link",,1
"page:draconic (attribute)","page:baby blue dragon",Directed,1,"wiki_link","wiki_link",,1
"page:draconic (attribute)","page:black dragon",Directed,1,"wiki_link","wiki_link",,1
"page:draconic (attribute)","page:blue dragon",Directed,1,"wiki_link","wiki_link",,1
"page:draconic (attribute)","category:monster attribute",Directed,0.5,"in_category","in_category",,1
"page:draconic shield","category:disambiguation",Directed,0.5,"in_category","in_category",,1
"page:dragon","page:draconic (attribute)",Directed,1,"wiki_link","wiki_link",,1
"page:dragon","page:draconic (attribute)",Directed,4,"lead_link","lead_link",,1
"page:dragon","category:disambiguation",Directed,0.5,"in_category","in_category",,1
"page:dragon (race)","page:draconic (attribute)",Directed,1,"wiki_link","wiki_link",,1
"page:dragon (race)","page:anti-dragon shield",Directed,4,"lead_link","lead_link",,1
"page:dragon (race)","category:dragons",Directed,0.5,"in_category","in_category",,1
"page:dragon (race)","category:races",Directed,0.5,"in_category","in_category",,1
"page:dragon armour set","category:disambiguation",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","page:demonic pacts league/areas/asgarnia",Directed,1,"wiki_link","wiki_link",,1
"page:dragon battleaxe","page:demonic pacts league/areas/kandarin",Directed,1,"wiki_link","wiki_link",,1
"page:dragon battleaxe","page:attack",Directed,1,"wiki_link","wiki_link",,1
"page:dragon battleaxe","page:defence",Directed,1,"wiki_link","wiki_link",,1
"page:dragon battleaxe","page:cape of legends",Directed,1,"wiki_link","wiki_link",,1
"page:dragon battleaxe","page:amulet of glory",Directed,1,"wiki_link","wiki_link",,1
"page:dragon battleaxe","page:battleaxe",Directed,4,"lead_link","lead_link",,1
"page:dragon battleaxe","page:attack",Directed,4,"lead_link","lead_link",,1
"page:dragon battleaxe","page:27 february",Directed,5,"infobox_link:release","infobox_link","release",1
"page:dragon battleaxe","page:2002",Directed,5,"infobox_link:release","infobox_link","release",1
"page:dragon battleaxe","category:items",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:noteable items",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:tradeable items",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:grand exchange items",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:members' items",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:equipable items",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:weapon slot items",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:items needed for an emote clue",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:items appearing in drop table",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:items dropped by monster",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:slash weapons",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:melee weapons",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:weapons",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:orikalkum",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:heroes' guild",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:weapons with special attacks",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:forced speech",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:temporary skill boost",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","category:strength boosting items",Directed,0.5,"in_category","in_category",,1
"page:dragon battleaxe","action:wield",Directed,2,"has_action","has_action",,1
"page:dragon battleaxe","action:drop",Directed,2,"has_action","has_action",,1
"page:dragon battleaxe","slot:weapon",Directed,2,"equips_in_slot","equips_in_slot",,1
"page:dragon battleaxe","combat_style:axe",Directed,1.5,"uses_combat_style","uses_combat_style",,1
"page:dragon bitter","page:cooking",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bitter","page:bucket of water",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bitter","page:beer glass",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bitter","page:demonic pacts league/areas/fremennik",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bitter","page:coins",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bitter","page:demonic pacts league/areas/kandarin",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bitter","page:beer",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bitter","page:ale",Directed,4,"lead_link","lead_link",,1
"page:dragon bitter","page:attack",Directed,4,"lead_link","lead_link",,1
"page:dragon bitter","page:cooking",Directed,4,"lead_link","lead_link",,1
"page:dragon bitter","page:23 october",Directed,5,"infobox_link:release","infobox_link","release",1
"page:dragon bitter","page:2002",Directed,5,"infobox_link:release","infobox_link","release",1
"page:dragon bitter","category:items",Directed,0.5,"in_category","in_category",,1
"page:dragon bitter","category:noteable items",Directed,0.5,"in_category","in_category",,1
"page:dragon bitter","category:tradeable items",Directed,0.5,"in_category","in_category",,1
"page:dragon bitter","category:grand exchange items",Directed,0.5,"in_category","in_category",,1
"page:dragon bitter","category:members' items",Directed,0.5,"in_category","in_category",,1
"page:dragon bitter","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:dragon bitter","category:cooking",Directed,0.5,"in_category","in_category",,1
"page:dragon bitter","category:recipes that use a facility",Directed,0.5,"in_category","in_category",,1
"page:dragon bitter","category:drinks",Directed,0.5,"in_category","in_category",,1
"page:dragon bitter","action:drink",Directed,2,"has_action","has_action",,1
"page:dragon bitter","action:drop",Directed,2,"has_action","has_action",,1
"page:dragon bitter","page:cooking",Directed,3,"requires_skill:level:39","requires_skill","level:39",1
"page:dragon bitter","page:bucket of water",Directed,3,"requires_material","requires_material",,1
"page:dragon bitter","page:beer glass",Directed,3,"requires_material","requires_material",,1
"page:dragon bitter (barrel) (interface item)","page:cooking pot (unobtainable item)",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bitter (barrel) (interface item)","category:pages using information from game apis or cache",Directed,0.5,"in_category","in_category",,1
"page:dragon bitter (barrel) (interface item)","category:items",Directed,0.5,"in_category","in_category",,1
"page:dragon bitter (barrel) (interface item)","category:untradeable items",Directed,0.5,"in_category","in_category",,1
"page:dragon bitter (barrel) (interface item)","category:free-to-play items",Directed,0.5,"in_category","in_category",,1
"page:dragon bitter (barrel) (interface item)","category:interface items",Directed,0.5,"in_category","in_category",,1
"page:dragon bitter (barrel) (interface item)","action:check materials",Directed,2,"has_action","has_action",,1
"page:dragon bones","page:combat level",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bones","page:demonic pacts league/areas/kandarin",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bones","page:demonic pacts league/areas/wilderness",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bones","page:demonic pacts league/areas/asgarnia",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bones","page:demonic pacts league/areas/varlamore",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bones","page:demonic pacts league/areas/karamja",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bones","page:demonic pacts league/areas/fremennik",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bones","page:demonic pacts league/areas/tirannwn",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bones","page:demonic pacts league/areas/general",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bones","page:bones",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bones","page:burnt bones",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bones","page:bat bones",Directed,1,"wiki_link","wiki_link",,1
"page:dragon bones","page:chaos temple (hut)",Directed,4,"lead_link","lead_link",,1
"page:dragon bones","page:23 october",Directed,5,"infobox_link:release","infobox_link","release",1
"page:dragon bones","page:2002",Directed,5,"infobox_link:release","infobox_link","release",1
"page:dragon bones","category:items",Directed,0.5,"in_category","in_category",,1
"page:dragon bones","category:noteable items",Directed,0.5,"in_category","in_category",,1
"page:dragon bones","category:tradeable items",Directed,0.5,"in_category","in_category",,1
"page:dragon bones","category:grand exchange items",Directed,0.5,"in_category","in_category",,1
"page:dragon bones","category:members' items",Directed,0.5,"in_category","in_category",,1
"page:dragon bones","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:dragon bones","category:prayer",Directed,0.5,"in_category","in_category",,1
"page:dragon bones","category:magic",Directed,0.5,"in_category","in_category",,1
"page:dragon bones","category:bones",Directed,0.5,"in_category","in_category",,1
"page:dragon bones","category:items appearing in drop table",Directed,0.5,"in_category","in_category",,1
"page:dragon bones","category:items dropped by monster",Directed,0.5,"in_category","in_category",,1
"page:dragon bones","category:remains",Directed,0.5,"in_category","in_category",,1
"page:dragon bones","category:prayer items",Directed,0.5,"in_category","in_category",,1
"page:dragon bones","action:bury",Directed,2,"has_action","has_action",,1
"page:dragon bones","action:drop",Directed,2,"has_action","has_action",,1
"page:dragon boss","page:dragon (race)",Directed,1,"wiki_link","wiki_link",,1
"page:dragon boss","page:boss",Directed,1,"wiki_link","wiki_link",,1
"page:dragon boss","page:black dragon",Directed,1,"wiki_link","wiki_link",,1
"page:dragon boss","page:blue dragon",Directed,1,"wiki_link","wiki_link",,1
"page:dragon boss","page:dragon (race)",Directed,4,"lead_link","lead_link",,1
"page:dragon boss","page:boss",Directed,4,"lead_link","lead_link",,1
"page:dragon boss","page:black dragon",Directed,4,"lead_link","lead_link",,1
"page:dragon boss","page:blue dragon",Directed,4,"lead_link","lead_link",,1
"page:dragon boss","category:disambiguation",Directed,0.5,"in_category","in_category",,1
